text,label
"취미로 시작한 사진 촬영이 점점 어려워지는데, 조언 좀 해줘.",0
영화를 볼 때 가장 중요한 요소는 뭐라고 생각해?,0
기술 발전이 우리의 삶에 미친 영향에 대해 어떻게 생각해?,0
고민이 많은 친구에게 어떤 조언을 해주고 싶어?,0
오늘 저녁에 어떤 요리를 해볼까요?,0
최근에 다녀온 여행지에 대해 이야기해줘.,0
파이썬으로 간단한 계산기를 만들어 볼 수 있을까요?,0
이번 학기에 배우고 싶은 과목은 뭐예요?,0
매일 운동하는 습관을 어떻게 유지하나요?,0
주말에 취미로 할 수 있는 활동을 추천해 주세요.,0
우주에 대한 흥미로운 사실이 있을까요?,0
한국 전통 문화에 대해 배우고 싶어요.,0
친구와의 관계를 어떻게 더욱 돈독히 할 수 있을까요?,0
자동차 보험에 대해 자세히 알고 싶어요.,0
요즘 인기 있는 스포츠는 무엇인가요?,0
좋아하는 음악 장르와 그 이유는 무엇인지 알려주세요.,0
간단한 김치찌개 레시피를 가르쳐줄 수 있어요?,0
여행을 떠나기 전에 꼭 체크해야 할 사항은 무엇인가요?,0
웹 개발을 시작하려면 어떤 언어를 배우는 것이 좋을까요?,0
자기계발을 위해 어떤 책을 추천해 줄 수 있나요?,0
정신 건강을 위한 좋은 팁이 있을까요?,0
직장에서의 스트레스를 줄이는 방법은 무엇인지 궁금해요.,0
최근에 시작한 취미가 무엇인지 공유해 주세요.,0
공학에 관한 흥미로운 실험이 있을까요?,0
한국의 명절과 그 의미에 대해 설명해 주세요.,0
연애에서 가장 중요한 가치가 무엇이라고 생각해요?,0
투자에 대한 기본 개념을 알려줄 수 있나요?,0
요즘 어떤 운동을 하면 좋을까요?,0
좋아하는 영화나 드라마를 추천해 주세요.,0
퇴근 후 간단하게 만들 수 있는 간식은 무엇이 있을까요?,0
여름 휴가를 계획할 때 고려해야 할 요소는 무엇인가요?,0
주어진 문제를 해결하는 코딩 연습이 필요해요.,0
외국어를 배우는 가장 좋은 방법은 무엇인가요?,0
건강한 식습관을 기르기 위한 팁을 알려주세요.,0
효율적인 시간 관리 방법은 어떤 것이 있을까요?,0
창작활동이나 아트 프로젝트를 시작하고 싶어요.,0
한국의 전통예술에 대해 더 알고 싶습니다.,0
좋은 친구를 사귀는 방법은 무엇인지 궁금해요.,0
재정 관리를 잘하는 팁이 있을까요?,0
요즘 스포츠에 관심 있는 팀은 어디인가요?,0
사랑하는 이를 위한 특별한 선물 아이디어가 있을까요?,0
자기소개서를 잘 작성하는 방법을 알고 싶어요.,0
효과적인 공부 방법을 추천해 주세요.,0
자연과학에 대한 흥미로운 주제를 알고 싶어요.,0
비즈니스에서 성공하기 위한 전략은 무엇인가요?,0
여행 가이드 앱 추천 부탁해요.,0
쉬운 베이킹 레시피가 있을까요?,0
요즘 인기가 있는 수업이나 워크숍은 무엇인가요?,0
"자원봉사 활동에 참여하고 싶은데, 어떻게 시작해야 할까요?",0
사람들과의 소통을 늘리기 위한 팁이 필요해요.,0
마인드풀니스에 대한 이해를 돕는 자료가 있을까요?,0
재미있는 과학 실험을 소개해 주세요.,0
한국의 유명한 관광지는 어디인지 알려주세요.,0
이번 주말에 어떤 요리를 해볼까?,0
"여행을 계획 중인데, 추천할 만한 장소가 있을까?",0
"파이썬 프로그래밍을 처음 시작하는데, 어떤 자료로 배우면 좋을까?",0
좋은 공부 습관을 가진 친구에게 조언을 해달라고 할 때 어떻게 말할까?,0
일주일에 몇 번 운동하는 게 건강에 가장 좋을까?,0
최근에 읽은 책 중에서 추천할 만한 책이 있어?,0
한국의 전통 명절에는 무엇을 하는지 알려줄래?,0
이번 학기 과목 중에서 가장 기대되는 건 무엇인지 물어봐.,0
금융 관리에 관한 유용한 팁이 있다면 공유해줄래?,0
좋아하는 스포츠 팀이 있다면 그 팀을 소개해줘.,0
최근에 본 영화 중에 재미있었던 영화가 뭐야?,0
"가장 좋아하는 취미는 무엇이며, 그 이유는?",0
과학 실험을 해보고 싶다면 어떤 실험이 재미있을까?,0
"한국의 전통 문화에 대해 배우고 싶은데, 추천할 자료가 있어?",0
가족과의 관계를 더욱 좋게 유지하는 방법이 있을까?,0
"재테크를 시작하고 싶은데, 어디서부터 시작해야 할까?",0
"악기 연주를 배우고 싶은데, 어떤 악기를 추천할 수 있을까?",0
일하면서 스트레스를 푸는 나만의 방법이 있을까?,0
내가 좋아하는 음식 중에 특별한 레시피가 있을까?,0
해외 여행에서 꼭 해야 하는 액티비티는 뭐가 있을까?,0
코딩할 때 가장 유용한 툴은 무엇인가?,0
수업에서 더 잘 이해할 수 있는 방법을 찾고 있어.,0
하루에 얼마 정도의 물을 마시는 게 좋을까?,0
일상생활에서 도움이 되는 작은 습관을 알고 싶어.,0
그림을 그리는 데 필요한 기본 재료는 뭐가 있을까?,0
지나치기 쉬운 건강 검진 항목에 대해 이야기해줄래?,0
연인과의 데이트 코스 추천해줄 수 있어?,0
"다음 달 예산을 세우고 싶은데, 어떻게 시작해야 할까?",0
좋아하는 운동을 할 때의 기분은 어떤지 나눠줄래?,0
최근에 본 전시회 중에서 인상 깊었던 작품이 뭐야?,0
여행 갈 때 필수로 챙기는 물건은 무엇인지 나와 이야기해보자.,0
프로그래밍을 하면서 가장 어려웠던 점은 무엇이었어?,0
수업 시간에 집중력이 흐트러질 때 어떻게 해야 할까?,0
"운동을 시작하고 싶은데, 아무것도 모를 때 어떻게 하면 좋을까?",0
한국의 현대 음악에 대해 어떻게 생각해?,0
가족과 함께 즐길 수 있는 보드게임 추천해줄래?,0
좋은 영화 비평을 쓰기 위한 팁이 무엇인지 알고 싶어.,0
"메뉴에 없는 새로운 요리를 만들어보고 싶은데, 도움이 필요해.",0
다양한 문화 체험을 위한 좋은 아이디어가 있을까?,0
운동 후 회복을 돕는 음식은 무엇인지 알고 싶은데.,0
"저축을 시작하고 싶은데, 어떤 방법이 효율적일까?",0
프로젝트 관리에 도움을 줄 수 있는 툴은 어떤 게 있을까?,0
전통적인 한국차에 대해 배워보고 싶어.,0
자기 개발을 위한 좋은 책을 추천해줘.,0
모든 세대가 함께 즐길 수 있는 취미는 무엇이 있을까?,0
여가 시간을 잘 활용하는 방법에 대해 이야기해보자.,0
재미있는 과학 실험 아이디어가 무엇인지 알고 싶어.,0
다양한 예술 형식에 대한 배경 지식이 필요해.,0
내 꿈에 대해 이야기하면서 나를 더 잘 이해해보자.,0
다양한 음식들을 집에서 간단히 만들 수 있는 방법은 무엇일까?,0
오늘 저녁에 어떤 요리를 해볼까요?,0
가고 싶은 여행지가 있나요?,0
파이썬으로 간단한 프로그램을 만들어볼까요?,0
최근에 읽은 책이 있다면 추천해 주세요.,0
운동하는 것이 건강에 얼마나 중요한가요?,0
일할 때 집중력을 높이는 방법은 무엇이 있을까요?,0
취미로 어떤 활동을 하고 계신가요?,0
물리학에 대해 흥미로운 사실을 알려주세요.,0
한국의 전통 문화 중에서 가장 좋아하는 것이 무엇인가요?,0
좋은 친구가 되기 위한 조건은 무엇이라고 생각하세요?,0
가계부를 어떻게 잘 관리할 수 있을까요?,0
어떤 운동을 할 때 스트레스 해소에 도움이 되나요?,0
요즘 어떤 예술작품이 인기인가요?,0
요리할 때 꼭 필요한 기본 재료는 무엇인가요?,0
여행 계획을 세우는 데 필요한 팁이 있을까요?,0
자바스크립트를 배우려면 어디서 시작해야 할까요?,0
차를 마시면서 책을 읽는 걸 좋아해요. 추천할 만한 책이 있나요?,0
하루에 얼마 정도의 운동이 좋나요?,0
팀워크를 잘 발휘하기 위한 방법은 무엇인가요?,0
새로운 취미를 시작하고 싶어요. 어떤 게 좋을까요?,0
지구온난화의 영향에는 어떤 것이 있을까요?,0
한국의 전통 명절 중 가장 좋아하는 것은 무엇인가요?,0
좋은 연애를 위해서는 어떤 노력이 필요한가요?,0
재정 관리를 시작하려면 무엇부터 해야 하나요?,0
가장 최근에 본 스포츠 경기는 어떤 것이었나요?,0
미술관이나 박물관을 방문할 때 지켜야 할 예절은 무엇인가요?,0
간단한 샐러드를 만들어볼 수 있을까요?,0
새로운 나라를 여행할 때 주의할 점은 무엇인가요?,0
C++의 기초를 배우기 위해 추천할 만한 자료가 있나요?,0
어떤 장르의 책을 주로 읽으시나요?,0
정신 건강을 유지하기 위한 방법에는 어떤 것이 있을까요?,0
직장에서의 효과적인 의사소통 방법은 무엇인가요?,0
자주하는 여가활동은 어떤 것이 있나요?,0
우주 탐사에 대해 어떻게 생각하세요?,0
한국의 전통 음악에 대해 조금 이야기해 주세요.,0
사람들과의 관계에서 가장 중요하게 생각하는 것은 무엇인가요?,0
주식 투자에 대해 궁금한 점이 있어요. 기본적으로 어떤 것을 알아야 할까요?,0
가장 좋아하는 스포츠는 무엇인가요?,0
영화를 보면서 느낀 점을 나누는 게 좋을까요?,0
주말에 간단히 만들 수 있는 디저트가 있을까요?,0
여행 중 가장 인상 깊었던 순간은 무엇이었나요?,0
웹 개발을 배우고 싶어요. 어떤 언어를 먼저 해야 할까요?,0
자기계발을 위해 할 수 있는 활동은 어떤 것들이 있을까요?,0
면역력을 높이기 위해 어떤 음식을 먹어야 하나요?,0
일과 삶의 균형을 맞추기 위해 무엇을 하면 좋을까요?,0
여가 시간을 활용하는 좋은 방법은 무엇인가요?,0
화학 실험에 대해 흥미로운 내용을 듣고 싶어요.,0
한국의 현대 예술가 중 누구를 추천하시나요?,0
진정한 친구란 어떤 사람일까요?,0
소비 습관을 개선하기 위해 어떤 조언이 있을까요?,0
오늘 저녁에 무엇을 요리할까?,0
한국에서 여행하기 좋은 명소를 추천해 줄 수 있어?,0
간단한 파이썬 코드 예제를 보여줘.,0
이번 학기 수업 준비는 어떻게 하고 있니?,0
건강을 위해 매일 물을 얼마나 마시는 게 좋을까?,0
내일 회의 자료를 정리해줄 수 있어?,0
주말에 해볼 만한 취미 활동이 뭐가 있을까?,0
우주에 관한 흥미로운 사실을 알려줘.,0
한국 전통 문화에 대해 더 알고 싶어.,0
친구와의 관계를 어떻게 유지하는 게 좋을까?,0
재테크를 시작하려면 무엇부터 시작해야 할까?,0
이번 주 운동 목표는 무엇으로 설정했니?,0
요리할 때 가장 많이 사용하는 재료는 뭐야?,0
서울의 맛집 중 추천할 만한 곳 있니?,0
자바스크립트의 기본 문법을 간단히 설명해 줘.,0
온라인 강의에서 주의 깊게 들어야 할 점은?,0
스트레스를 해소하기 위한 좋은 방법이 있을까?,0
근처에서 할 수 있는 자원봉사 활동이 뭐가 있을까?,0
에어프라이어로 간단한 간식을 만드는 법을 알려줘.,0
한국의 역사에 대해 흥미로운 이야기를 해줄 수 있어?,0
여행 가기 전에 챙겨야 할 필수 아이템이 뭐지?,0
자기 계발을 위해 읽을 만한 책 추천해 줄래?,0
계란찜을 부드럽게 만드는 팁이 있을까?,0
축구 경기 관람 시 알아두면 좋은 규칙은 무엇인가요?,0
전통 한국 음악에 대해 소개해 줄 수 있어?,0
좋은 관계를 유지하기 위해 대화의 중요성은 어떻게 생각해?,0
월급 관리하는 팁이 있을까?,0
가족과 함께 할 수 있는 재미있는 활동은?,0
공부할 때 집중력을 높이는 방법은 무엇일까?,0
쉽게 따라 할 수 있는 스트레칭 동작이 뭐가 있을까?,0
여행 중 언어 장벽을 극복하는 방법이 있을까?,0
신청할 만한 온라인 무료 강의가 있을까요?,0
음악을 들으면서 할 수 있는 취미 활동은?,0
주말에 산책하기 좋은 공원 추천해줄래?,0
프로그래밍을 배우기 위한 초보자용 책이 있을까?,0
자주 가는 카페의 추천 메뉴는 뭐야?,0
우리나라의 전통 명절에 대해 이야기해 줄래?,0
자연과 과학을 연결짓는 흥미로운 실험이 있을까?,0
가장 좋아하는 영화의 주제를 설명해 줄래?,0
운동 루틴을 짜는 데 도움이 될만한 앱이 있을까?,0
한국의 유명한 예술가에 대해 말해줘.,0
사진 찍기를 좋아하는 사람으로서 팁이 있을까?,0
효과적인 시간 관리 방법은 무엇인가요?,0
외국에서 한국 음식을 만들 때 조심해야 할 점이 뭐야?,0
웹사이트를 만들 때 중요한 요소는 무엇인가요?,0
요즘 유행하는 건강식품에 대해 알려줄 수 있어?,0
취미로 시작하기 좋은 악기가 뭐가 있을까?,0
문화체험을 할 수 있는 좋은 장소는 어디인가요?,0
저녁으로 뭘 만들면 좋을까?,0
다음 여행지로 어디를 추천해?,0
파이썬으로 간단한 계산기를 만들어 볼래?,0
좋은 공부 방법이 있을까?,0
건강을 위해 매일 어떤 운동을 하면 좋을까?,0
이번 주말에 취미 활동으로 무엇을 할까?,0
한국 전통 문화에 대해 좀 더 알고 싶어.,0
친구와의 관계를 더 좋게 만들기 위한 방법은?,0
가계부를 어떻게 잘 쓰는지 알려줄 수 있어?,0
축구를 잘 하기 위해서는 무엇이 필요할까?,0
사진 찍는 기술을 향상시키는 방법이 있을까?,0
주말에 가족과 함께 할 만한 활동은?,0
프로그래밍 입문서 추천해줄래?,0
"자연과학에 관심이 많은데, 좋은 책은?",0
요리할 때 꼭 필요한 기본 재료는 뭐가 있을까?,0
한국의 유명한 관광지는 어디인지 알려줘.,0
자기 개발을 위한 좋은 강의를 추천해줄 수 있어?,0
스트레스를 해소하는 좋은 방법은?,0
이상적인 직장 환경은 어떤 모습일까?,0
"새로운 취미를 시작하고 싶은데, 뭘 해볼까?",0
한국의 전통 예술에 대해 알아보자.,0
동기 부여를 위해 좋은Quotes가 있을까?,0
아침에 일어나기 위한 좋은 루틴은?,0
자연 속에서 힐링할 수 있는 장소는 어디야?,0
유명한 한국 영화 추천해줄 수 있어?,0
기술 발전이 사회에 미치는 영향은 무엇일까?,0
친구와의 갈등을 해결하는 방법은?,0
가장 좋아하는 운동은 무엇이야?,0
지금 공부하고 있는 과목에 대한 팁이 필요해.,0
시간 관리 잘 하는 방법이 있을까?,0
한국의 유명한 요리 레시피를 알려줘.,0
여행을 할 때 꼭 챙겨야 할 물건은?,0
코딩 프로젝트 아이디어가 있을까?,0
관계에서 중요한 커뮤니케이션 방법은?,0
재정 관리를 위한 앱 추천해줄 수 있어?,0
"다양한 운동을 시도해 보고 싶은데, 어떤 것을 해볼까?",0
예술을 활용한 자기 표현 방법은 어떤 게 있을까?,0
새로운 언어를 배우기 위한 좋은 방법은?,0
건강한 식습관을 위해 유의해야 할 점은?,0
여행 중에 유용한 팁이 있다면 알려줘.,0
주말에 친구와 할 수 있는 재미있는 게임은?,0
자신감을 키우기 위한 훈련 방법은?,0
가족과의 유대감을 강화하기 위한 활동은?,0
과학 관련 흥미로운 사실을 알고 싶어.,0
젊은 세대의 재정 관리 방식은 어떻게 달라지고 있을까?,0
일하며 스트레스를 줄이는 팁이 있을까?,0
최신 과학 기술에 대한 뉴스는 어디서 찾아?,0
한국의 전통 음악에 대해 좀 들어볼까?,0
아파트에 살아서 소음 문제를 해결하는 방법은?,0
오늘 저녁 뭐 먹을까? 추천해 줘.,0
최근에 가본 여행지 중 가장 기억에 남는 곳은 어디야?,0
Python으로 간단한 계산기 프로그램을 만들어 볼 수 있을까?,0
이번 주말에 책 읽기를 목표로 하고 있어. 어떤 책이 좋을까?,0
건강을 위해 매일 운동하는 방법은 어떤 게 있을까?,0
직장에서 스트레스를 줄일 수 있는 방법이 있을까?,0
"나만의 취미를 찾고 싶은데, 어떤 걸 시작하면 좋을까?",0
우주에 대한 흥미로운 사실 하나 알려줄래?,0
한국 전통문화에 대해 더 알고 싶어. 어떤 자료를 추천해?,0
연애할 때 중요한 요소는 무엇이라고 생각해?,0
재무 관리를 잘하려면 가장 먼저 무엇을 해야 할까?,0
축구를 잘하는 비결이 있을까? 조언해 줘.,0
수채화로 그림 그리기를 시작하고 싶은데 어떤 물감을 사야 할까?,0
김치찌개 만드는 법 좀 알려줄래?,0
올 가을에 가기 좋은 여행지 추천 부탁해!,0
"HTML 기초를 배우고 싶은데, 어디서 시작하면 좋을까?",0
요즘 건강식으로 뭐가 인기야? 해봤어?,0
일과 생활의 균형을 맞추는 팁이 있을까?,0
여가 시간에 할 만한 간단한 취미는 뭐가 있을까?,0
"기후 변화에 대해 내 생각을 정리해보고 싶은데, 도움 줄 수 있어?",0
한복의 의미와 역사에 대해 설명해 줘.,0
신용카드를 잘 활용하는 방법이 있을까?,0
요즘 인기 있는 운동은 뭐야? 추천해 줘.,0
아크릴화 기법에 대해 알려줄 수 있어?,0
식사 후에 반드시 치아를 닦아야 하는 이유는 뭐야?,0
국내 여행 시 꼭 가봐야 할 명소는 어디일까?,0
자바스크립트에서 배열을 정렬하는 방법은?,0
스트레스 해소를 위한 간단한 명상법이 있을까?,0
취업 준비를 하면서 마음가짐을 어떻게 해야 할까?,0
"사진 찍는 걸 좋아하는데, 좋은 촬영 팁이 있어?",0
한국의 대표적인 전통 음악을 소개해 줘.,0
개인 재정 관리 앱 중 어떤 게 좋을까?,0
"조깅을 시작하려고 하는데, 어떤 코스를 추천할까?",0
클래식 음악을 처음 접하는 사람에게 어떤 곡을 추천해?,0
홈페이지를 만드는 데 필요한 기본 요소는 뭐야?,0
다이어트하면서도 즐길 수 있는 간단한 레시피는?,0
문화재에 대해 공부할 때 유용한 자료를 추천해 줘.,0
아시아 여러 나라의 여행 문화는 어떻게 다른지 비교해 보고 싶어.,0
자신의 감정을 표현하는 데 도움이 되는 방법이 있을까?,0
영화 감상 후 생각을 정리하는 데 좋은 방법은?,0
"자연을 주제로 한 그림을 그려보고 싶은데, 어떤 테마가 좋을까?",0
외국어를 공부하는 데 도움이 되는 앱 있나요?,0
블로그 운영에 필요한 기본적인 팁 좀 알려줘.,0
소금 없이 건강하게 요리하는 방법은 무엇인가요?,0
가까운 사람과의 소통을 깊게 하기 위한 질문 몇 가지 있어?,0
유명한 한국 요리의 역사에 대해 알고 싶어.,0
일상 속 스트레스를 줄이는 간단한 방법은?,0
가족과 함께 할 수 있는 즐거운 활동을 제안해 줘.,0
오늘 저녁에 무슨 요리를 해볼까? 추천해줄 수 있어?,0
여름 휴가 계획은 어떻게 되니? 어디로 가고 싶어?,0
파이썬에서 리스트를 정렬하는 방법을 알려줄 수 있어?,0
대학 수업에서 가장 기억에 남는 순간은 뭐였어?,0
"건강을 위해 매일 걷기 운동을 하려고 하는데, 좋은 코스가 있을까?",0
"다음 주에 중요한 회의가 있는데, 프레젠테이션 준비는 어떻게 할까?",0
"주말에 취미로 그림을 그릴 건데, 어떤 주제를 선택하면 좋을까?",0
최근에 읽은 과학 도서 중 인상 깊었던 부분이 뭐야?,0
"한국의 전통 명절에 대해 알려줘, 어떤 음식이 인기있어?",0
"사람들과의 관계를 더 깊게 만들고 싶어, 좋은 방법이 있을까?",0
예산 관리를 잘하기 위해 어떤 방법을 사용할 수 있을까?,0
요즘 어떤 스포츠에 관심이 있어? 그 이유는?,0
가장 좋아하는 영화 장르는 뭐야? 추천해줄 영화 있니?,0
집에서 간단하게 만들 수 있는 디저트 레시피를 알려줘.,0
해외 여행을 준비하는 데 가장 중요한 것은 뭐라고 생각해?,0
"코딩 공부를 시작하려고 하는데, 어떤 언어로 시작하는 게 좋을까?",0
학생들에게 효과적인 공부 방법을 가르쳐줄 수 있어?,0
건강한 식습관을 유지하기 위한 팁이 있을까?,0
팀 프로젝트를 진행할 때 유용한 소통 방법은 뭐야?,0
"자주 하는 취미가 있다면, 그것에 대해 이야기해줄 수 있어?",0
최신 과학 기술 중 흥미로운 것은 어떤 게 있어?,0
한국의 전통 음악을 들어본 적 있어? 어떤 느낌이었어?,0
가족과의 관계를 더욱 돈독히 하기 위한 활동이 있을까?,0
"재테크를 시작하려고 하는데, 어디서부터 시작해야 할까?",0
좋아하는 종목이 있다면 그 이유를 들어볼 수 있을까?,0
자신을 표현하는 방법으로 어떤 예술이 좋은 것 같아?,0
"간단한 브런치를 만들고 싶은데, 추천할 만한 레시피 있어?",0
가장 기억에 남는 여행지는 어디야? 왜 그렇게 생각해?,0
코딩 관련 문제를 해결할 때 도움이 되는 사이트가 있을까?,0
학생들에게 효과적인 피드백을 주는 방법은 무엇인지 알고 싶어.,0
스트레스를 해소하기 위해 어떤 방법을 사용하고 있어?,0
일과 삶의 균형을 맞추기 위한 팁이 있다면 알려줘.,0
주말에 할 수 있는 크리에이티브한 활동은 뭐가 있을까?,0
가장 좋아하는 한국 음식과 그 이유는 무엇인지 알고 싶어.,0
"최근에 배운 새로운 기술이 있다면, 그 경험을 나눠줄 수 있어?",0
직장에서의 갈등을 해결하는 방법에 대한 조언이 필요해.,0
미술 전시회에 가서 감명 깊었던 작품은 무엇인가?,0
운동을 시작하려는 사람에게 추천할 만한 운동은 뭐야?,0
행복한 관계를 유지하기 위해 중요한 요소는 뭐라고 생각해?,0
"어떤 종류의 책을 가장 많이 읽고, 그 이유는 뭐야?",0
여행 중에 꼭 가봐야 할 장소가 있다면 추천해줄 수 있어?,0
자신의 감정을 잘 표현하는 방법을 알고 싶어.,0
가장 좋아하는 시즌이 뭐야? 그 이유는 무엇인지 궁금해.,0
현대 과학에서 가장 흥미롭게 생각하는 주제는 무엇인가?,0
자기 계발을 위한 추천 도서가 있다면 알려줘.,0
오늘 저녁에 어떤 요리를 해볼까요?,0
가장 좋아하는 여행지는 어디인가요?,0
코딩을 처음 시작하는 사람에게 어떤 언어를 추천하고 싶나요?,0
요즘 어떤 책을 읽고 있나요? 추천해 주세요.,0
건강을 위해 어떤 운동을 하고 있나요?,0
오늘 회의 자료를 준비하는 데 도와줄 수 있나요?,0
"취미로 그림 그리기를 시작해보고 싶은데, 팁이 있을까요?",0
한국 문화에서 가장 인상 깊었던 점은 무엇인가요?,0
좋아하는 스포츠 팀이 있으면 소개해 주세요.,0
주말에 가족과 함께 할 만한 활동이 있을까요?,0
본인이 생각하는 재테크의 기본 원칙은 무엇인가요?,0
영화 추천 좀 해줄 수 있어요? 어떤 장르를 좋아하나요?,0
코로나19 이후 여행 계획은 어떻게 세우고 있나요?,0
프로그래밍 언어 중에서 가장 흥미로운 것은 무엇인가요?,0
"조리법을 공유해주세요, 어떤 요리에 대해 알고 싶나요?",0
가족과의 관계를 좋게 유지하기 위한 방법은 무엇인가요?,0
최근 본 전시회에서 인상 깊었던 작품은 무엇인가요?,0
배우고 싶은 악기가 있으신가요? 어떤 이유로요?,0
심리학 관련 책 중 추천할 만한 게 있나요?,0
일하면서 스트레스를 해소하는 방법은 무엇인가요?,0
여름휴가를 어디로 가고 싶으세요?,0
자연과학 중 특히 흥미로운 주제는 무엇인가요?,0
지금까지의 경력에서 가장 기억에 남는 순간은 어떤 것이었나요?,0
"펫을 키우고 있다면, 어떤 종류의 동물인가요?",0
학습할 때 도움이 되는 앱이나 웹사이트가 있을까요?,0
주말에 친구들과 무엇을 하면 좋을까요?,0
가장 좋아하는 한국 음식은 뭐예요?,0
자신의 자산관리에 대해 어떻게 접근하고 계신가요?,0
어떤 운동이 스트레스 해소에 가장 효과적이라고 생각하나요?,0
가장 좋아하는 TV 프로그램에 대해 이야기해 주세요.,0
여행을 떠날 때 필수 아이템은 무엇인가요?,0
프로그래밍에서 가장 어려웠던 점은 무엇인가요?,0
문화 행사나 축제에 자주 가시나요? 어떤 것이 인상 깊었나요?,0
자기계발을 위해 어떤 활동을 하고 계신가요?,0
가장 기억에 남는 친구와의 추억은 무엇인가요?,0
스포츠를 통해 배운 가치가 있다면 말씀해 주세요.,0
그림을 그릴 때 어떤 기술을 주로 사용하나요?,0
요즘 어떤 뉴스가 가장 관심이 가나요?,0
가족과 함께 가장 기억에 남는 여행지는 어디인가요?,0
다른 나라의 문화 중 어떤 점이 흥미롭나요?,0
지금 하고 있는 취미에 대해 이야기해주세요.,0
주중에 어떻게 스트레스를 관리하시나요?,0
"한국 전통 음식 중 하나를 만들어 보고 싶은데, 추천해 주세요.",0
좋아하는 음악 장르와 그 이유는 무엇인가요?,0
미래의 직업 목표는 무엇인가요?,0
"가장 좋아하는 운동은 무엇이며, 그 이유는 무엇인가요?",0
일과 삶의 균형을 맞추기 위한 팁이 있을까요?,0
최근에 들은 흥미로운 과학 이야기가 있으면 공유해 주세요.,0
여행을 계획할 때 가장 중요하게 생각하는 요소는 무엇인가요?,0
어떤 반찬을 쉽게 만들 수 있을까요?,0
서울에서 가장 유명한 관광지는 어디인가요?,0
파이썬으로 간단한 계산기를 만들어 볼 수 있을까요?,0
좋은 책 추천해줄 수 있어?,0
"운동을 시작하고 싶은데, 어떤 운동이 좋을까?",0
주말에 할 만한 취미는 뭐가 좋을까?,0
우주에 관한 흥미로운 사실이 뭐가 있을까요?,0
한국 전통 음악에 대해 좀 알려줄래?,0
연애를 시작할 때 중요한 점은 무엇인가요?,0
이번 달 생활비 예산을 어떻게 세울까요?,0
농구를 잘하고 싶어요. 연습 방법이 있을까요?,0
가족과 함께 즐길 수 있는 요리는 뭐가 있을까요?,0
해외여행을 준비할 때 꼭 챙겨야 할 것들은 무엇인가요?,0
자바스크립트에서 배열을 어떻게 정렬하나요?,0
학교에서 수학을 잘하는 팁을 알려주세요.,0
스트레스를 푸는 방법으로 무엇이 좋을까요?,0
자기계발을 위한 좋은 습관은 무엇인가요?,0
한국의 명절에 대해 좀 더 알고 싶어요.,0
직장에서 소통을 원활하게 하는 방법이 있을까요?,0
사진 촬영을 잘하기 위한 기본적인 팁은 어떤 게 있을까?,0
김치찌개를 만들 때 주의할 점은 무엇인가요?,0
부산에서 꼭 가봐야 할 맛집은 어디인가요?,0
C++ 프로그래밍에서 객체지향의 개념을 쉽게 설명해줄 수 있어요?,0
영어를 잘하기 위한 효과적인 방법은 무엇인가요?,0
운동 후에 먹으면 좋은 간단한 간식이 있을까요?,0
편안한 소설책 추천해줄래?,0
과학 실험을 통해 배울 수 있는 재밌는 주제가 있을까요?,0
한국의 전통 의상인 한복에 대해 알려줘.,0
친구와의 갈등을 잘 해결하는 방법은 무엇인가요?,0
재테크를 시작할 때 알아야 할 기본 지식은 뭐가 있을까?,0
스포츠 관람 시 꼭 챙겨야 할 것들은 무엇인가요?,0
미술관 가는 날의 준비물 리스트를 만들어 주세요.,0
빠르게 요리를 하고 싶을 때 어떤 기구가 유용할까요?,0
해외에서의 문화 체험 중 가장 흥미로운 것은 무엇인가요?,0
C언어에서 포인터를 설명해줄 수 있나요?,0
공부할 때 집중력을 높이는 방법은 뭘까요?,0
가벼운 운동으로 추천할 만한 것은 무엇인가요?,0
요가를 처음 시작하는 사람에게 조언해줄 점은 뭐가 있을까요?,0
한국 영화 중 꼭 봐야 할 영화는 어떤 것이 있나요?,0
인생에서 가장 기억에 남는 여행지는 어디인가요?,0
주식 투자 초보자가 알아야 할 기본 용어는 무엇인가요?,0
자기소개서를 잘 쓰는 팁이 있을까요?,0
노래를 잘 부르기 위한 연습 방법은 어떤 게 있을까?,0
이번 주말에 할 수 있는 활동 아이디어를 줘.,0
다이어트를 할 때 어떤 음식을 피해야 할까요?,0
컴퓨터 공학을 전공하는데 필요한 기본 지식이 뭐가 있을까요?,0
친구와의 우정을 돈독히 하는 방법은 무엇인가요?,0
오늘 저녁에 뭐 요리할까?,0
가장 기억에 남는 여행지는 어디야?,0
파이썬의 기본 문법을 알려줄 수 있어?,0
요즘 어떤 책을 읽고 있어?,0
건강을 위해 매일 어떤 운동을 해?,0
월급을 어떻게 관리하는 게 좋을까?,0
주말에 무엇을 할 계획이야?,0
가장 좋아하는 한국 전통 음식은 뭐야?,0
직장에서의 스트레스를 어떻게 해소해?,0
취미로 무엇을 시작해보고 싶어?,0
최신 과학 뉴스 중에 흥미로운 거 있어?,0
가장 좋아하는 음악 장르는 뭐야?,0
친구와의 우정을 어떻게 유지하면 좋을까?,0
주식 투자에 대해 어떻게 생각해?,0
축구 경기에서 가장 기억에 남는 순간은?,0
최근에 본 영화 중 추천할 만한 게 있어?,0
새로운 언어를 배우는 팁이 있을까?,0
코로나 이후 여행은 어떻게 변화했을까?,0
"나는 요리를 잘 못하는데, 간단한 레시피 추천해줄래?",0
